dist;sim;promiscuidad;fgOfferId;fgTitle;fgPrice;fgCategoria;fgBrandKey;fgSku;fgEan;otherStore;otherOfferId;otherTitle;otherPrice;otherCategoria;otherBrandKey;otherSku;otherEan;priceRatio;mismaCategoria;skuCompartido;eanCompartido;textScore;inStock;fgUrl;otherUrl;fgImage;otherImage
105;0.6398;23;88584;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Amarilla";3990;"Vaporizadores herbales";"";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";16.29;0;0;0;0.12;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Amarilla";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75772395/AC885-BC_20_289_29.jpg?1776127645";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
106;0.7829;4;87372;"Moledor de Metal de Lujo 63mm - 4 Partes (Diseño en Relieve) - Plata";13900;"Moledores";"";"";"";astrogrowshop;31039;"Moledor Aluminio 4 Partes 50MM Bt - verde";9990;"Moledores";"";"ASTROMAPBG017";"";1.39;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-de-metal-de-lujo-63mm-4-partes-diseno-en-relieve?variant=Plata";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75840941/PH63-4-001_20_285_29.jpg?1780669650";"https://cdnx.jumpseller.com/astrogrowshop/image/74868958/imagen_1_28239.webp?1773937618"
106;0.7829;3;87372;"Moledor de Metal de Lujo 63mm - 4 Partes (Diseño en Relieve) - Plata";13900;"Moledores";"";"";"";astrogrowshop;31031;"Moledor Aluminio 4 Partes 40Mm Bt - verde";7990;"Moledores";"";"ASTROMAPBG008";"";1.74;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-de-metal-de-lujo-63mm-4-partes-diseno-en-relieve?variant=Plata";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75840941/PH63-4-001_20_285_29.jpg?1780669650";"https://cdnx.jumpseller.com/astrogrowshop/image/74868781/imagen_1_28230.webp?1773937552"
106;0.7829;3;87372;"Moledor de Metal de Lujo 63mm - 4 Partes (Diseño en Relieve) - Plata";13900;"Moledores";"";"";"";astrogrowshop;31046;"Moledor Aluminio 4 Partes 63Mm Bt - verde";12990;"Moledores";"";"ASTROMAPBG025";"";1.07;1;0;0;0.65;1;"https://www.friendlygrow.cl/grinder-de-metal-de-lujo-63mm-4-partes-diseno-en-relieve?variant=Plata";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75840941/PH63-4-001_20_285_29.jpg?1780669650";"https://cdnx.jumpseller.com/astrogrowshop/image/74869192/imagen_1_28247.webp?1773937788"
107;0.8269;9;88838;"Vaporizador Extracciones E-rig Yocan Phaser Max - Plateado";249990;"Accesorios de extraccion";"yocan";"";"";astrogrowshop;32122;"Contenedor de Pyrex para Extractos 3 cm - Transparente";2990;"Contenedores y estuches";"";"BTCPCIT";"";83.61;0;0;0;0;1;"https://www.friendlygrow.cl/yocan-phaser-max?variant=Plateado";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Transparente";"https://cdnx.jumpseller.com/friendly-grow/image/73165131/YXK-191C_E9_93_B6.png?1774537189";"https://cdnx.jumpseller.com/astrogrowshop/image/74244979/CONTENEDOR-PARA-EXTRACTOS-PYREX-BASE-TRANSPARENTE.webp?1772801271"
107;0.7605;4;87371;"Moledor de Metal de Lujo 63mm - 4 Partes (Diseño en Relieve) - Bronce";13900;"Moledores";"";"";"";astrogrowshop;31039;"Moledor Aluminio 4 Partes 50MM Bt - verde";9990;"Moledores";"";"ASTROMAPBG017";"";1.39;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-de-metal-de-lujo-63mm-4-partes-diseno-en-relieve?variant=Bronce";"https://astrogrowshop.cl/moledor-aluminio-4-partes-50mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75840927/PH63-4-001_20_284_29.jpg?1780669650";"https://cdnx.jumpseller.com/astrogrowshop/image/74868958/imagen_1_28239.webp?1773937618"
107;0.7605;3;87371;"Moledor de Metal de Lujo 63mm - 4 Partes (Diseño en Relieve) - Bronce";13900;"Moledores";"";"";"";astrogrowshop;31031;"Moledor Aluminio 4 Partes 40Mm Bt - verde";7990;"Moledores";"";"ASTROMAPBG008";"";1.74;1;0;0;0;1;"https://www.friendlygrow.cl/grinder-de-metal-de-lujo-63mm-4-partes-diseno-en-relieve?variant=Bronce";"https://astrogrowshop.cl/moledor-aluminio-4-partes-40mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75840927/PH63-4-001_20_284_29.jpg?1780669650";"https://cdnx.jumpseller.com/astrogrowshop/image/74868781/imagen_1_28230.webp?1773937552"
107;0.7605;3;87371;"Moledor de Metal de Lujo 63mm - 4 Partes (Diseño en Relieve) - Bronce";13900;"Moledores";"";"";"";astrogrowshop;31046;"Moledor Aluminio 4 Partes 63Mm Bt - verde";12990;"Moledores";"";"ASTROMAPBG025";"";1.07;1;0;0;0.65;1;"https://www.friendlygrow.cl/grinder-de-metal-de-lujo-63mm-4-partes-diseno-en-relieve?variant=Bronce";"https://astrogrowshop.cl/moledor-aluminio-4-partes-63mm-bt?variant=verde";"https://cdnx.jumpseller.com/friendly-grow/image/75840927/PH63-4-001_20_284_29.jpg?1780669650";"https://cdnx.jumpseller.com/astrogrowshop/image/74869192/imagen_1_28247.webp?1773937788"
107;0.6501;21;88584;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Amarilla";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";15.54;0;0;0;0;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Amarilla";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75772395/AC885-BC_20_289_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
107;0.5509;8;88592;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Blanca";3990;"Vaporizadores herbales";"";"";"";growbarato;71057;"Deshumidificador Cornwall Electronics 12L/Día";239400;"Otros parafernalia";"";"";"";60;0;0;0;0;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Blanca";"https://www.growbaratochile.cl/humedad-y-temperatura/deshumidificador-cornwall-electronics-12ldia.html";"https://cdnx.jumpseller.com/friendly-grow/image/75772398/AC885-BC_20_288_29.jpg?1776127645";"https://www.growbaratochile.cl/6311-large_default/deshumidificador-cornwall-electronics-12ldia.jpg"
108;0.8465;4;88833;"Vaporizador Extracciones E-rig Yocan Phaser Max - Negro";249990;"Accesorios de extraccion";"yocan";"";"";fumetas;19926;"G Pen Silicone Mouthpiece Roam Cookies";10990;"Otros parafernalia";"cookies";"GRC-MOUT-GPCO";"811736023795";22.75;0;0;0;0;1;"https://www.friendlygrow.cl/yocan-phaser-max?variant=Negro";"https://fumetas.cl/grenco-silicone-mouthpiece-roam-cookies-g-pen";"https://cdnx.jumpseller.com/friendly-grow/image/73165136/YXK-191C1_E9_BB_91.png?1774537189";"https://cdnx.jumpseller.com/fumetas-store/image/18407315/mouthpiece_intento_4.jpg?1656965116"
109;0.9294;1;87676;"Bong de Pyrex Beaker Clásico – Bong de Pyrex con Downstem 20cms";34900;"Bongs";"";"";"";fumetas;34726;"Calvo Glass Bong Beaker Premium 35cm - Verde";44990;"Bongs";"calvo";"CG-CL120G";"";1.29;1;0;0;0.3;1;"https://www.friendlygrow.cl/bong-de-vidrio-beaker-clasico-bong-de-pyrex";"https://fumetas.cl/calvo-glass-bong-beaker-lite-35cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/74781911/SP50-2.jpg?1773756948";"https://cdnx.jumpseller.com/fumetas-store/image/76826383/Calvo-Premiun-45-Verde-1.jpg?1779290621"
110;0.8338;4;88835;"Vaporizador Extracciones E-rig Yocan Phaser Max - Rojo";249990;"Accesorios de extraccion";"yocan";"";"";fumetas;19926;"G Pen Silicone Mouthpiece Roam Cookies";10990;"Otros parafernalia";"cookies";"GRC-MOUT-GPCO";"811736023795";22.75;0;0;0;0;1;"https://www.friendlygrow.cl/yocan-phaser-max?variant=Rojo";"https://fumetas.cl/grenco-silicone-mouthpiece-roam-cookies-g-pen";"https://cdnx.jumpseller.com/friendly-grow/image/73165135/YXK-191C1_E7_BA_A2.png?1774537189";"https://cdnx.jumpseller.com/fumetas-store/image/18407315/mouthpiece_intento_4.jpg?1656965116"
110;0.6882;21;87634;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 3";6290;"Pipas";"cookies";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%203";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75851216/YD312-C_20_2814_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
110;0.6882;18;87634;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 3";6290;"Pipas";"cookies";"";"";astrogrowshop;32774;"K30 -Bonglab - Morado";61990;"Otros parafernalia";"bonglab";"BGBLK30PURPLE";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%203";"https://astrogrowshop.cl/k30-bonglab?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75851216/YD312-C_20_2814_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
110;0.6347;8;88592;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Blanca";3990;"Vaporizadores herbales";"";"";"";fumetas;34549;"Calvo Glass Bong Straight Tube American 26cm - Amarillo";34990;"Bongs";"calvo";"CG-24620Y";"";8.77;0;0;0;0.08;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Blanca";"https://fumetas.cl/calvo-glass-bong-straight-tube-american-26cm?variant=Amarillo";"https://cdnx.jumpseller.com/friendly-grow/image/75772398/AC885-BC_20_288_29.jpg?1776127645";"https://cdnx.jumpseller.com/fumetas-store/image/72093618/STRAIGHT-TUBE-AMERICAN-YELLOW.jpg?1768942345"
110;0.616;9;87971;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Blanco";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;32122;"Contenedor de Pyrex para Extractos 3 cm - Transparente";2990;"Contenedores y estuches";"";"BTCPCIT";"";20.06;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Blanco";"https://astrogrowshop.cl/contenedor-de-pyrex-para-extractos-3-cm?variant=Transparente";"https://cdnx.jumpseller.com/friendly-grow/image/70293123/airis_20350mAh_20V2.0_20Battery_20_283_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74244979/CONTENEDOR-PARA-EXTRACTOS-PYREX-BASE-TRANSPARENTE.webp?1772801271"
112;0.7109;21;88592;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Blanca";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";15.54;0;0;0;0;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Blanca";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75772398/AC885-BC_20_288_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
112;0.6362;21;87635;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 4";6290;"Pipas";"cookies";"";"";astrogrowshop;12614;"K30 -Bonglab";61990;"Otros parafernalia";"bonglab";"BGBLK30BLACK";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%204";"https://astrogrowshop.cl/k30-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/75851217/YD312-C_20_2817_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
112;0.6362;18;87635;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 4";6290;"Pipas";"cookies";"";"";astrogrowshop;32774;"K30 -Bonglab - Morado";61990;"Otros parafernalia";"bonglab";"BGBLK30PURPLE";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%204";"https://astrogrowshop.cl/k30-bonglab?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75851217/YD312-C_20_2817_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869333/imagen_1_26365.webp?1778783777"
113;0.7342;11;88588;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Roja";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";15.54;0;0;0;0.08;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Roja";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75772393/AC885-BC_20_2812_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
113;0.7337;16;87630;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - White";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=White";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851211/YD312-C_20_281_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
113;0.7217;11;87638;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 7";6290;"Pipas";"cookies";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";9.86;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%207";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75851220/YD312-C_20_2820_29.jpg?1776370701";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
113;0.6992;7;87971;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Blanco";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";astrogrowshop;18202;"NEW HOT KNIFE-PUFFCO";89990;"Accesorios de extraccion";"pulsar";"VPPFNHOTKNONX";"";1.5;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Blanco";"https://astrogrowshop.cl/new-hot-knife-puffco";"https://cdnx.jumpseller.com/friendly-grow/image/70293123/airis_20350mAh_20V2.0_20Battery_20_283_29.jpg?1781578046";"https://cdnx.jumpseller.com/astrogrowshop/image/74796799/VPPFNHOTKNONX_202.webp?1773773905"
114;0.7519;11;88590;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Verde";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";15.54;0;0;0;0.12;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Verde";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75772391/AC885-BC_20_2811_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
114;0.745;11;88583;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Azul";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";15.54;0;0;0;0.08;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Azul";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75772396/AC885-BC_20_2810_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
114;0.7059;23;87634;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 3";6290;"Pipas";"cookies";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%203";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75851216/YD312-C_20_2814_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
114;0.6892;11;88584;"Dabber Spoon de Precisión Black Cobra - Diseño Corona - Amarilla";3990;"Vaporizadores herbales";"";"";"";astrogrowshop;32775;"K30 -Bonglab - Verde azulado";61990;"Otros parafernalia";"bonglab";"BGBLK30TEAL";"";15.54;0;0;0;0.08;1;"https://www.friendlygrow.cl/mini-cuchara-de-precision-black-cobra-diseno-corona?variant=Amarilla";"https://astrogrowshop.cl/k30-bonglab?variant=Verde%20azulado";"https://cdnx.jumpseller.com/friendly-grow/image/75772395/AC885-BC_20_289_29.jpg?1776127645";"https://cdnx.jumpseller.com/astrogrowshop/image/74869336/imagen_1_26366.webp?1778783777"
114;0.6611;23;87635;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 4";6290;"Pipas";"cookies";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%204";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75851217/YD312-C_20_2817_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
115;0.7526;16;87638;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 7";6290;"Pipas";"cookies";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%207";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75851220/YD312-C_20_2820_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
115;0.7206;16;87638;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 7";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%207";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851220/YD312-C_20_2820_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
116;0.7449;16;87636;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 5";6290;"Pipas";"cookies";"";"";fumetas;34441;"Calvo Glass Pipa Screen 10 cm - Naranjo";14990;"Pipas";"calvo";"CG-ESH23259O";"";2.38;1;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%205";"https://fumetas.cl/calvo-glass-pipa-con-rejilla-integrada-10-cm?variant=Naranjo";"https://cdnx.jumpseller.com/friendly-grow/image/75851218/YD312-C_20_2819_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/72083983/SCREEN-PIPE-CALVO-GLASS-NARANJO-1.jpg?1769628634"
116;0.5191;9;87977;"10 X Vaporizador Airis Vertex 2.0 Para Cartridges. - Azul";59990;"Otros parafernalia";"airistech";"MLC2677935526";"";fumetas;19519;"Papelillos Gizeh Queen Size + Tips";1490;"Papelillos";"gizeh";"GIZ-QUEENTP";"42353256";40.26;0;0;0;0;1;"https://www.friendlygrow.cl/promo-10-x-vaporizador-airis-vertex-20-para-cartridges?variant=Azul";"https://fumetas.cl/papelillos-gizeh-queen-size-tips";"https://cdnx.jumpseller.com/friendly-grow/image/70293126/airis_20350mAh_20V2.0_20Battery_20_285_29.jpg?1781578046";"https://cdnx.jumpseller.com/fumetas-store/image/63974552/gizeh-black-queen-size-papers-tips-1-fumetas-store.webp?1748654658"
117;0.7578;16;87634;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 3";6290;"Pipas";"cookies";"";"";fumetas;34950;"Bonglab Bong Fresh K30 42cm - Turquesa";64990;"Bongs";"bonglab";"BLAB-K30T";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%203";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Turquesa";"https://cdnx.jumpseller.com/friendly-grow/image/75851216/YD312-C_20_2814_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758148/Bong-K30-Teal.jpg?1729048665"
117;0.7502;23;87636;"Pipa de Pyrex Cookies Spoon - Premium Borosilicate Glass - Diseño 5";6290;"Pipas";"cookies";"";"";fumetas;34951;"Bonglab Bong Fresh K30 42cm - Morado";64990;"Bongs";"bonglab";"BLAB-K30P";"";10.33;0;0;0;0;1;"https://www.friendlygrow.cl/pipa-de-vidrio-cookies-spoon-premium-borosilicate-glass?variant=Dise%C3%B1o%205";"https://fumetas.cl/bonglab-bong-k30-black-42cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/75851218/YD312-C_20_2819_29.jpg?1776370701";"https://cdnx.jumpseller.com/fumetas-store/image/25758149/Bong-K30-Purple.jpg?1729048665"
